flex_mnozstvi_+,flex_obchod_+,flex_cena_+,flex_mnozstvi_-,flex_obchod_-,flex_cena_-
32806.106,7841.123,0.01,-25947.674,-2047.84,0.01
29784.349,15233.614,1.0,-28957.745,-1638.099,0.01
33837.337,15758.604,0.9,-24930.393,-6987.784,0.01
38006.176,15257.48,0.5,-20734.258,-4560.969,0.01
35232.284,404.593,0.01,-23505.084,-5815.969,0.05
40448.777,1757.525,0.01,-18342.101,-7607.957,0.1
41126.387,91.238,0.01,-19364.687,-13246.46,1.97
33760.59,1807.598,0.01,-24962.026,-5052.802,0.01
32115.702,12102.207,0.9,-26595.364,-1501.38,0.01
31579.854,3492.037,0.01,-27071.452,-5536.924,0.01
33643.275,4831.019,0.01,-25001.185,-5745.181,0.01
37172.467,3866.308,0.01,-21439.247,-6720.68,0.01
39524.728,5731.307,0.01,-19076.922,-3752.2,0.01
33195.996,4127.147,0.01,-25388.654,-15860.107,0.97
25040.834,5783.493,0.01,-33529.9,-12551.13,0.01
22459.409,7739.095,0.97,-36122.641,-12134.787,0.01
33985.002,9745.238,0.01,-24628.172,-4907.463,0.01
40162.066,12706.167,0.01,-18473.054,-5445.967,0.01
33893.557,14962.711,0.1,-24599.199,-6599.294,0.01
36485.101,15633.891,0.1,-22026.915,-4187.928,0.01
32064.132,22290.145,0.97,-26397.956,-5156.001,0.01
23491.026,21552.874,4.0,-34962.4,-3342.675,0.01
20449.441,18742.096,45.0,-38120.237,-2498.57,0.01
30022.12,4165.697,0.01,-30519.244,-16606.668,0.9
37961.288,144.236,0.01,-22509.172,-20056.464,1.0
37172.665,821.264,0.01,-22688.731,-21153.97,1.0
32792.574,3633.958,0.01,-26919.304,-3782.702,0.01
25732.444,2287.161,0.01,-34821.456,-10037.719,0.01
14960.606,9212.694,1.97,-43509.94,-3027.987,0.01
15552.718,14710.809,10.0,-42986.742,-2239.366,0.01
17161.397,9016.336,1.97,-43400.215,-1626.257,0.01
24423.516,10576.397,0.47,-35696.396,-1619.475,0.01
24454.101,6390.136,0.97,-36187.157,-5477.341,0.01
22985.543,15149.667,0.97,-37094.487,-3400.517,0.01
25885.505,11792.035,0.97,-34005.389,-4737.592,0.01
21179.296,19306.471,6.0,-37372.428,-1973.246,0.01
21976.213,20465.951,18.0,-36639.911,-522.588,0.01
36141.192,3883.126,0.01,-24522.164,-6288.13,0.01
41164.9,2918.072,0.01,-18823.174,-6519.815,0.1
47242.802,3904.576,0.01,-11296.26,-9324.583,19.97
42583.691,6000.094,0.01,-15906.097,-9484.859,0.1
40877.448,7037.876,0.01,-17598.93,-9023.963,0.1
35311.185,7633.817,0.1,-23154.031,-6681.131,0.01
23436.637,11690.626,0.97,-35039.899,-198.0,0.01
17202.912,13899.127,3.0,-41283.776,-84.586,0.01
16099.469,12459.835,2.0,-42423.631,-3965.981,0.01
26101.596,18223.478,1.0,-32411.994,-822.418,0.01
36430.378,26130.657,1.0,-22055.318,-15381.328,1.0
31632.778,16109.911,0.5,-26941.672,-8361.483,0.01
21544.287,15710.254,1.0,-37071.189,-6359.355,0.01
22267.547,19389.0,50.0,-36429.533,-908.44,0.01
21109.798,9281.153,0.01,-39406.15,-3155.127,0.01
15542.816,13212.932,50.0,-43209.088,-2038.644,0.01
18660.833,8047.748,0.01,-40157.839,-7053.424,0.01
21787.971,16556.599,3.0,-37228.367,-13111.288,0.1
30175.559,18934.763,1.97,-28564.303,-1641.277,0.01
26173.686,22609.565,1.0,-32294.962,-7780.79,0.01
24707.073,17338.975,2.0,-33790.927,-4575.691,0.01
32021.85,22318.493,1.0,-26554.79,-4705.55,0.01
38156.17,10596.389,0.05,-22174.012,-4680.372,0.01
38982.771,3713.267,0.01,-21553.283,-5293.15,0.01
30149.461,7389.711,0.01,-29302.029,-9732.624,0.1
33474.142,10755.01,0.01,-25192.024,-12080.66,9.97
30150.386,13361.01,0.01,-28459.362,-9063.934,0.1
35449.751,19582.065,1.0,-22922.573,-2029.031,0.01
48318.091,505.331,0.01,-10072.775,-5314.898,0.01
38616.473,166.163,0.01,-19990.833,-11909.112,0.97
26297.058,1493.051,0.01,-32364.766,-12363.407,0.1
36464.724,4541.618,0.01,-22289.436,-3115.341,0.01
32410.683,6688.042,0.01,-26357.255,-4406.788,0.01
34916.257,9422.745,0.01,-23850.755,-6852.507,0.01
40660.457,9896.388,0.01,-18107.223,-3453.789,0.01
46062.454,16315.141,0.1,-12755.13,-8371.929,0.97
46220.081,1407.747,0.01,-12623.443,-7690.549,19.97
46226.572,751.88,0.01,-12619.318,-9283.847,0.05
38416.129,305.188,0.01,-20469.327,-11262.276,0.1
24985.657,6182.797,0.01,-33914.099,-5738.0,0.01
21061.786,4842.119,0.01,-37801.194,-6529.019,0.01
20193.529,9747.806,0.1,-38688.031,-1319.33,0.01
21878.852,18929.973,9.0,-37105.88,-4963.495,0.01
25642.616,7670.93,0.01,-35525.998,-931.953,0.01
29758.718,1495.449,0.01,-31137.44,-7235.403,0.01
32294.896,1397.628,0.01,-28364.482,-12132.711,0.9
32701.078,946.413,0.01,-27872.104,-11765.374,0.1
13477.16,6873.231,0.97,-45401.65,-1894.003,0.01
13596.529,12799.001,19.97,-45350.519,-310.198,0.01
21015.434,939.985,0.01,-40017.768,-2061.19,0.01
23675.51,472.667,0.01,-36999.664,-2193.048,0.01
32021.331,979.979,0.01,-29422.915,-14320.279,0.97
42125.302,1151.365,0.01,-19021.204,-16390.244,1.97
45324.041,586.035,0.01,-15327.257,-10368.054,15.0
37859.481,5.891,0.01,-22498.929,-11881.189,0.97
23184.912,10380.944,0.1,-35845.004,-2437.14,0.01
33440.374,1448.068,0.01,-28318.476,-13270.699,0.1
34650.049,4126.87,0.01,-26266.663,-1070.039,0.01
33241.754,929.458,0.01,-27224.024,-4953.619,0.97
32103.054,384.418,0.01,-26770.204,-5072.493,0.01
22313.134,4335.569,0.01,-36583.328,-3964.364,0.01
8912.943,7444.895,80.0,-49985.075,-329.805,0.01
10193.094,9069.454,60.0,-48814.742,-1988.858,0.01
20400.755,2201.255,0.01,-40562.129,-1409.627,0.01
19904.174,1825.886,0.01,-41280.358,-10475.685,0.1
26636.097,1875.887,0.01,-34594.973,-23646.755,1.0
34181.362,1845.321,0.01,-26679.282,-25504.493,15.0
38479.682,3176.164,0.01,-22150.71,-14611.061,1.0
21579.543,4982.169,0.01,-39227.029,-6299.285,0.01
21815.729,18727.6,40.0,-38865.257,-2146.35,0.01
33425.036,18238.801,0.97,-27655.65,-6688.645,0.01
44580.658,6381.566,0.01,-16003.86,-14542.737,19.97
26784.608,3578.116,0.01,-33600.588,-10661.254,4.97
26444.518,9035.242,0.01,-34016.886,-17808.56,1.0
30028.617,9089.345,0.01,-30360.951,-11713.914,0.1
25560.803,8364.969,0.01,-34853.779,-8589.171,0.1
17815.983,14881.343,10.0,-42173.023,-3824.647,0.01
29072.444,8955.828,0.1,-31716.53,-1427.325,0.01
19110.562,9029.278,0.1,-41722.854,-3249.898,0.01
21818.367,10069.497,0.1,-38800.349,-4353.507,0.01
25255.089,6879.666,0.01,-35449.889,-14726.342,0.5
20540.365,3810.478,0.01,-40216.799,-11945.013,0.1
20377.054,4699.786,0.01,-39921.652,-22185.935,0.3
19723.121,8720.653,0.2,-39036.081,-1971.683,0.01
27397.545,1054.467,0.01,-33227.771,-4808.051,0.1
29874.173,2806.507,0.01,-31071.437,-4274.187,0.1
21906.818,4606.884,0.01,-39015.352,-8492.025,0.1
19899.342,3493.036,0.01,-40979.416,-12293.56,0.1
30534.965,5540.474,0.01,-30168.423,-16049.565,0.47
18638.068,8904.784,0.09,-40089.152,-7170.673,0.01
17833.546,13915.68,12.0,-40972.676,-7187.466,0.01
32902.239,8775.47,0.01,-27930.955,-6831.817,0.1
36922.627,9440.332,0.01,-24177.763,-17663.72,9.0
34375.322,2801.699,0.01,-26354.224,-21129.714,1.0
32766.899,3645.367,0.01,-27808.299,-6222.726,0.01
21116.936,10703.187,1.97,-37589.85,-1361.667,0.01
29038.713,23119.701,19.97,-29679.969,-1216.793,0.01
28903.93,23587.118,50.0,-29816.652,-4378.644,0.01
24788.393,13901.317,3.0,-33945.947,-10034.612,0.1
29175.879,13288.364,0.01,-29573.089,-14246.12,0.97
31610.989,407.188,0.01,-27116.411,-11342.395,0.97
22316.995,1754.848,0.01,-36425.875,-12223.511,0.1
18495.577,12055.982,0.1,-40216.743,-7268.934,0.01
10161.974,8948.543,110.0,-46584.802,-417.245,0.01
20618.619,19544.087,50.0,-36123.843,-56.354,0.01
27385.879,15625.381,0.97,-29459.761,-0.643,0.01
21608.91,12500.247,1.0,-36901.812,-301.326,0.01
36263.551,23512.807,14.97,-20602.601,-2520.576,0.01
42699.177,15119.919,0.1,-16007.903,-2538.343,0.01
44786.488,18418.133,0.97,-12235.434,-1858.203,0.01
39205.302,27086.13,6.0,-17800.596,-1898.275,0.01
36548.116,27474.038,70.0,-20637.384,-948.54,0.01
38619.02,5230.573,0.01,-21349.884,-5027.997,0.01
38209.442,4575.241,0.01,-20546.188,-15531.869,1.0
31935.545,1479.612,0.01,-27298.603,-11009.836,0.1
35585.276,95.274,0.01,-23456.944,-1678.059,0.01
22884.406,724.402,0.01,-36712.99,-13637.682,0.01
29462.438,4754.709,0.01,-29599.468,-15223.925,0.97
29100.777,428.664,0.01,-27814.787,-455.699,0.01
34186.884,7171.506,0.01,-22856.366,-3653.994,0.01
29974.327,7539.345,0.01,-28539.615,-1779.568,0.01
18818.515,6665.739,0.01,-39611.319,-3350.33,0.01
29076.944,12191.385,0.5,-28645.826,-623.857,0.01
34118.809,9932.804,0.01,-24993.679,-808.348,0.01
16663.697,7381.29,0.01,-42331.987,-1219.142,0.01
16767.116,5161.681,0.01,-42584.6,-414.009,0.01
19193.334,5613.472,0.01,-41100.104,-9481.071,0.1
23663.344,1766.395,0.01,-36130.526,-18984.167,0.97
26757.483,1998.612,0.01,-32550.689,-14707.616,0.1
21988.555,1867.566,0.01,-36098.209,-4322.879,0.01
34340.074,1701.11,0.01,-24761.672,-3717.358,0.01
19120.778,12955.604,5.0,-38393.108,-1000.749,0.01
12067.477,270.891,0.01,-45478.101,-452.238,0.01
18058.41,576.402,0.01,-41416.134,-588.469,0.01
26282.937,579.047,0.01,-33053.183,-6232.937,0.01
25483.382,3822.875,0.01,-34097.152,-4564.173,0.01
19233.525,6732.791,0.01,-40186.439,-3240.839,0.01
23329.292,8901.218,0.01,-35894.382,-3588.303,0.01
19079.873,15106.673,20.0,-38351.597,-2273.417,0.01
25643.707,6960.696,0.01,-31891.833,-2683.264,0.01
31996.601,4366.874,0.01,-27221.807,-11660.758,0.1
24272.155,9450.862,0.01,-33215.245,-2728.829,0.01
24931.37,4322.866,0.01,-32711.424,-6450.604,0.01
11260.089,6448.173,20.0,-48086.601,-12321.574,0.01
20500.618,11902.361,1.97,-38849.34,-2816.993,0.01
14639.415,9135.932,0.97,-42814.471,-1592.225,0.01
17025.546,9177.707,0.01,-40393.504,-104.199,0.01
26263.066,3631.15,0.01,-31195.558,-500.719,0.01
27759.303,17453.565,0.1,-29717.329,-1039.628,0.01
16655.697,16515.001,90.0,-40792.511,-395.11,0.01
29008.998,15327.304,0.1,-28498.588,-1929.889,0.01
31740.892,10385.252,0.01,-25805.022,-2533.093,0.01
20902.044,9209.163,0.97,-36660.504,-3690.012,0.01
21537.023,1284.915,0.01,-36001.521,-475.164,0.01
25308.738,4753.082,0.01,-32133.932,-17.708,0.01
27340.358,1965.105,0.01,-30073.962,-635.233,0.01
32248.03,12856.159,0.01,-25139.808,-1144.469,0.01
20381.425,6066.654,0.1,-37013.485,-4306.826,0.01
20380.466,9210.979,0.97,-36988.588,-466.049,0.01
19169.192,17967.651,15.0,-38196.782,-264.979,0.01
25545.068,16610.818,1.0,-31811.872,-2.011,0.01
26585.338,11279.58,0.1,-30624.706,-1983.228,0.01
39842.919,6356.835,0.01,-20301.471,-1610.031,0.01
34463.936,13475.302,0.97,-25003.488,-4424.927,0.01
33889.157,8987.799,0.1,-24734.403,-4876.18,0.01
36076.132,1100.674,0.01,-23018.084,-5727.677,0.01
18913.185,1932.288,0.01,-38280.283,-7167.688,0.01
22173.128,4014.177,0.01,-35177.232,-5705.789,0.01
28139.899,151.82,0.01,-31249.597,-10863.964,0.5
26337.743,771.141,0.01,-32158.735,-18782.077,1.0
20412.927,6724.778,0.47,-38456.919,-6474.238,0.01
19910.599,12966.867,0.1,-37231.137,-6644.326,0.01
21912.603,7721.354,0.01,-35225.583,-6186.462,0.01
15853.908,10214.982,15.0,-41309.628,-4457.247,0.01
12001.285,7353.256,9.0,-45427.819,-3173.714,0.01
19692.307,10029.641,0.01,-40093.149,-10501.596,0.01
19132.962,4364.914,0.01,-40376.486,-8102.979,0.01
20900.227,3955.093,0.01,-37794.975,-8551.688,0.01
31832.977,609.366,0.01,-27244.573,-5806.382,0.01
28830.056,3646.08,0.01,-30183.454,-4680.386,0.01
19915.37,9431.578,15.0,-37566.836,-3965.375,0.01
24585.39,12229.005,0.97,-33034.04,-3491.756,0.01
26235.079,4499.552,0.01,-33351.305,-7440.727,0.01
23740.449,11678.311,0.1,-35718.059,-3823.01,0.01
27362.914,10163.082,0.01,-32182.26,-3875.072,0.01
20689.894,9490.119,0.01,-38956.534,-7632.286,0.01
25034.868,6752.193,0.01,-33635.608,-3674.503,0.01
8339.954,7791.931,100.0,-49048.618,-1684.857,0.01
10374.986,10190.932,150.0,-47923.806,-1105.908,0.01
13065.261,6177.996,1.97,-46446.831,-448.505,0.01
24325.908,5985.52,0.01,-35304.204,-255.971,0.01
27068.078,10619.22,0.1,-32537.868,-2282.534,0.01
22874.152,14897.54,0.97,-34574.708,-8466.928,0.01
30360.234,3106.946,0.01,-26847.416,-12128.533,0.1
20939.168,7180.839,0.01,-36205.83,-1507.171,0.01
24250.812,8590.82,0.1,-32792.532,-4200.229,0.01
27850.591,22031.91,1.0,-29292.113,-10081.03,0.01
30414.639,7083.385,0.1,-26608.751,-10187.288,0.1
34351.769,8568.208,0.1,-22668.475,-6240.947,0.01
25748.965,7577.262,0.1,-31296.301,-4796.529,0.01
27309.225,4169.403,0.01,-29817.111,-10067.378,0.01
24326.89,2573.098,0.01,-32797.624,-11661.502,0.1
29872.659,1384.773,0.01,-27341.787,-8706.076,0.1
36176.918,6777.533,0.01,-21083.472,-13598.804,0.97
30389.346,17573.324,1.97,-26890.46,-9508.704,0.01
25139.81,15349.887,0.97,-32194.502,-9167.736,0.01
21059.528,7932.944,0.01,-36275.84,-9139.264,0.01
19663.611,11501.616,29.97,-37675.857,-4875.749,0.01
24956.394,9720.163,14.97,-32359.58,-902.872,0.01
16633.763,14226.905,0.97,-40694.515,-313.742,0.01
17835.035,13159.889,100.0,-39419.193,0.0,0.0
26821.94,7777.961,0.1,-30441.142,-3722.843,0.01
36164.738,3303.22,0.01,-21022.592,-11623.183,19.97
45391.506,121.617,0.01,-11792.508,-7334.472,0.97
43746.891,39.41,0.01,-13473.803,-10631.526,10.0
28221.21,1651.192,0.01,-28986.682,-2532.211,0.01
31448.106,2231.193,0.01,-25793.336,-2130.622,0.01
43844.763,1163.393,0.01,-13389.275,-6583.522,0.97
32133.586,884.567,0.01,-25053.14,-145.002,0.01
26156.698,213.649,0.01,-31213.682,-2786.23,0.01
26523.121,9567.637,0.1,-30974.711,-4601.917,0.01
24208.594,4419.888,0.01,-33048.634,-1254.896,0.01
4222.156,2019.015,2.0,-52761.162,-3736.664,0.01
5297.864,4367.368,100.0,-51722.632,-5.765,0.01
7279.322,3518.065,300.0,-49866.236,-11.838,0.01
18519.405,1007.217,0.01,-40113.011,-166.257,0.01
31218.297,717.977,0.01,-28190.109,-1162.138,0.01
31440.676,636.853,0.01,-27342.784,-3264.103,0.01
29549.788,9931.526,1.97,-27496.772,-991.231,0.01
21425.791,17999.106,15.0,-35431.725,-1008.625,0.01
11998.043,10007.491,100.0,-45093.587,-375.584,0.01
12853.624,2567.904,0.01,-46144.922,-703.239,0.01
15316.238,7002.774,0.5,-41479.306,-762.028,0.01
20892.171,16657.657,0.97,-35908.135,-491.578,0.01
22455.652,448.086,0.01,-35250.242,-1029.611,0.01
25831.897,5003.279,0.01,-30942.531,-2688.286,0.01
15852.206,6070.435,0.01,-40930.852,-1364.575,0.01
15807.188,10558.509,90.0,-41077.878,-399.991,0.01
18073.5,12178.538,90.0,-39008.934,-469.842,0.01
28617.994,5157.752,0.01,-30369.646,-751.888,0.01
30060.212,2603.698,0.01,-27587.09,-1476.869,0.01
33796.432,75.142,0.01,-23851.428,-4392.102,0.01
39017.513,93.344,0.01,-18537.013,-5674.783,0.01
23412.744,8125.923,0.01,-33336.84,-1396.791,0.01
22766.62,20243.743,50.0,-34164.484,-882.454,0.01
22725.052,8807.305,0.1,-35850.414,-943.677,0.01
34794.343,4231.628,0.01,-24043.717,-9003.952,0.01
38824.69,102.801,0.01,-19062.218,-12116.884,20.0
38064.795,1750.364,0.01,-19436.291,-9074.862,0.1
39205.841,3603.234,0.01,-19860.253,-12983.459,2.9
28321.572,1873.513,0.01,-28871.752,-6005.887,0.01
24650.895,5072.687,0.01,-32697.335,-1912.819,0.01
35699.314,467.854,0.01,-23805.474,-15971.1,10.0
34199.103,414.37,0.01,-24844.801,-14730.414,20.0
37784.126,1279.763,0.01,-21590.822,-3854.337,0.01
37978.307,15351.554,0.97,-20732.785,-2714.641,0.01
36251.968,1543.931,0.01,-22469.986,-2396.256,0.01
26853.843,10619.284,0.01,-30371.347,-1292.082,0.01
21818.25,13648.46,1.0,-35398.776,-637.885,0.01
23731.262,15530.244,30.0,-33666.862,-775.466,0.01
29498.301,2178.069,0.01,-29808.657,-7748.395,0.01
30613.611,57.302,0.01,-28779.697,-13651.922,0.97
36107.761,108.911,0.01,-23335.305,-11391.869,0.97
36793.625,15.301,0.01,-20826.337,-8516.943,0.01
21529.06,12972.929,1.0,-35635.864,-404.37,0.01
19415.67,16348.225,100.0,-38003.412,-423.2,0.01
29989.729,3928.445,0.01,-28562.385,-340.476,0.01
35890.846,206.727,0.01,-24104.738,-766.036,0.01
29161.344,353.502,0.01,-29964.192,-631.881,0.01
27778.559,1540.318,0.01,-30646.129,-1457.393,0.01
29061.415,66.168,0.01,-28232.033,-1536.896,0.01
17388.578,1015.221,0.01,-40050.68,-595.304,0.01
15526.438,2761.464,0.01,-42509.772,-594.394,0.01
26316.31,491.169,0.01,-33030.312,-16186.466,1.0
28421.049,772.141,0.01,-30618.001,-4698.212,0.01
36640.238,55.552,0.01,-23257.658,-919.403,0.01
44683.728,48.722,0.01,-14210.284,-3321.322,0.01
38855.117,7.046,0.01,-18622.623,-4937.712,0.01
29558.702,3065.16,0.01,-27952.908,-381.768,0.01
22868.294,7377.389,0.01,-34803.746,-580.17,0.01
24252.079,171.138,0.01,-35761.387,-4832.427,0.01
33754.622,1978.325,0.01,-26039.766,-323.926,0.01
36727.409,2794.518,0.01,-23419.477,-324.399,0.01
40247.598,84.386,0.01,-19296.506,-10565.921,0.97
39398.681,9845.377,0.01,-18573.149,-3607.74,0.01
30828.712,10389.002,0.01,-26942.644,-957.562,0.01
23140.883,11155.885,0.1,-34587.055,-538.577,0.01
24469.551,9492.026,0.1,-33260.601,-918.012,0.01
32017.604,15246.424,0.1,-25665.964,-839.533,0.01
33229.991,14248.025,0.97,-24680.427,-548.209,0.01
34478.437,15739.387,0.97,-23347.793,-1834.742,0.01
34232.737,6875.254,0.01,-23557.013,-2379.446,0.01
23388.492,18237.538,5.0,-34448.272,-171.696,0.01
24563.404,14232.446,99.97,-33435.79,-147.0,0.01
37120.098,2730.296,0.01,-22886.312,-702.594,0.01
36797.756,9547.755,0.01,-21396.446,-780.081,0.01
41000.436,134.482,0.01,-17129.464,-2055.376,0.01
34340.119,2079.414,0.01,-23839.865,-1645.664,0.01
40175.415,14903.0,0.01,-18205.319,-1571.474,0.01
29242.844,16148.739,0.97,-29142.532,-1232.962,0.01
22877.447,655.611,0.01,-35506.201,-1354.348,0.01
28482.056,4417.43,0.01,-31474.614,-4028.068,0.01
30389.393,732.369,0.01,-29243.583,-6083.382,0.01
34500.648,473.044,0.01,-24812.026,-5098.426,0.01
31594.305,1740.582,0.01,-29282.713,-2149.05,0.01
31990.011,4470.589,0.01,-27876.063,-2781.506,0.01
25403.494,9188.185,0.1,-32553.452,-1907.431,0.01
20636.509,7229.483,0.01,-38171.411,-1558.461,0.01
20237.015,8219.555,0.01,-38649.297,-919.109,0.01
24437.881,2191.219,0.01,-34796.387,-780.953,0.01
27934.707,1948.731,0.01,-31298.379,-899.135,0.01
32211.532,186.175,0.01,-27699.95,-2744.678,0.01
31299.53,628.431,0.01,-28627.988,-1742.881,0.01
22772.173,8051.129,0.1,-35511.979,-1066.025,0.01
18287.189,14249.895,120.0,-40488.197,-815.162,0.01
22635.97,847.822,0.01,-38032.036,-581.166,0.01
26564.308,7861.151,0.01,-32672.5,-545.636,0.01
28484.957,1237.601,0.01,-30398.829,-761.099,0.01
28831.373,5242.961,0.01,-29199.155,-1827.119,0.01
31639.574,9267.585,0.1,-26391.678,-773.072,0.01
30890.253,11694.304,0.97,-27271.531,-614.39,0.01
32975.838,12928.065,0.5,-25173.426,-625.812,0.01
37242.396,20142.957,0.97,-20867.364,-1711.697,0.01
37742.584,17510.076,0.5,-20310.008,-422.709,0.01
38223.047,15911.813,0.5,-19863.221,-847.723,0.01
38080.755,375.081,0.01,-20164.049,-3093.676,0.01
39409.5,11445.404,0.97,-20725.6,-5008.208,0.01
29499.419,6640.816,0.01,-28315.953,-2122.406,0.01
30516.772,7016.73,0.01,-27284.762,-529.317,0.01
35536.074,6870.834,0.01,-23372.744,-984.77,0.01
38199.758,2624.578,0.01,-21690.576,-4262.423,0.01
36186.02,2000.505,0.01,-24509.08,-8622.605,0.01
31299.232,1423.107,0.01,-29091.808,-6124.558,0.01
31480.303,51.819,0.01,-28643.775,-6692.979,0.01
22771.055,4812.585,0.01,-35411.767,-994.054,0.01
22700.099,9240.089,0.1,-35668.289,-193.598,0.01
30280.583,1323.095,0.01,-30069.235,-3914.029,0.01
34574.434,2203.061,0.01,-25457.608,-4201.348,0.01
31949.048,2853.087,0.01,-27862.862,-774.8,0.01
32948.698,1844.607,0.01,-26805.03,-1645.351,0.01
31629.001,5.407,0.01,-28498.307,-2285.298,0.01
23464.834,9936.314,0.1,-34476.924,-4267.807,0.01
28428.697,8779.598,0.01,-31299.023,-551.916,0.01
39442.735,9574.631,0.01,-21536.643,-6475.776,0.01
35535.137,39.675,0.01,-24736.699,-3052.853,0.01
36974.455,4508.355,0.01,-23188.727,-3324.052,0.01
32179.471,467.1,0.01,-28286.007,-3160.919,0.01
27863.17,8647.946,0.01,-31831.856,-2387.09,0.01
21881.27,14531.041,0.97,-37058.21,-651.981,0.01
15187.307,10019.506,500.0,-42814.501,-41.239,0.01
16052.197,131.258,0.01,-43849.997,-182.582,0.01
20926.086,10102.85,0.05,-37398.804,-31.253,0.01
25416.901,6842.306,0.01,-35049.249,-279.589,0.01
26373.491,6204.637,0.01,-33957.215,-747.648,0.01
24439.38,14831.416,0.97,-34009.24,-0.077,0.01
13242.591,11430.782,59.0,-46115.795,-94.351,0.01
10565.867,9053.983,25.0,-48872.345,-327.249,0.01
18537.677,8962.996,2.97,-42075.967,-220.198,0.01
21760.616,9936.41,0.05,-38766.856,-73.743,0.01
28211.743,6818.835,0.01,-32422.893,-512.115,0.01
33203.214,1425.089,0.01,-25357.962,-1159.375,0.01
27410.655,132.434,0.01,-31197.001,-3101.643,0.01
19241.638,9737.239,5.0,-39315.624,-384.04,0.01
15102.398,8056.723,1.0,-43384.92,-361.621,0.01
31380.39,14433.693,5.0,-27277.358,-1707.922,0.01
40811.144,5380.544,0.01,-19991.348,-1527.669,0.01
39908.651,1386.922,0.01,-20053.639,-5273.426,0.01
36944.795,725.146,0.01,-22984.111,-12601.353,2.97
38385.948,1082.61,0.01,-21330.274,-13386.962,0.97
34716.341,5350.141,0.01,-23564.993,-7728.608,0.01
25216.254,1284.969,0.01,-33214.77,-8394.223,0.01
23270.892,3846.499,0.01,-35322.54,-301.58,0.01
33610.395,261.898,0.01,-25261.257,-6300.747,0.01
35436.76,19.911,0.01,-25086.444,-6300.439,0.1
37009.678,5.009,0.01,-22974.544,-9459.318,0.03
42279.203,87.677,0.01,-17079.793,-11496.94,5.0
37022.55,2209.715,0.01,-21778.428,-4179.987,0.01
28941.918,3366.248,0.01,-29880.71,-1499.242,0.01
33286.864,5736.188,0.01,-25545.272,-751.717,0.01
33330.74,5733.112,0.01,-25495.514,-900.546,0.01
32483.66,10607.094,0.01,-26192.734,-703.277,0.01
33738.034,10326.486,0.01,-24992.572,-1768.461,0.01
31608.965,18196.176,0.97,-27093.261,-392.079,0.01
17242.239,16277.698,149.0,-41458.087,-0.8,0.01
16100.999,13832.339,300.0,-42575.583,-1.42,0.01
16761.176,9039.848,0.97,-42024.17,-619.794,0.01
25920.367,4613.68,0.01,-34942.653,-18.438,0.01
34955.948,230.906,0.01,-25698.252,-900.511,0.01
43560.124,393.084,0.01,-17087.6,-6928.941,0.01
46878.67,272.239,0.01,-13823.014,-9492.765,9.0
36169.996,2666.87,0.01,-22474.708,-5149.757,0.01
21447.775,1679.347,0.01,-37413.175,-1113.134,0.01
19583.993,3750.683,0.01,-40728.941,-7712.672,0.01
27909.409,3179.809,0.01,-32688.217,-14168.777,0.1
36616.913,3270.798,0.01,-24074.235,-3841.524,0.01
44815.561,783.247,0.01,-15226.977,-3174.016,0.01
47455.525,598.762,0.01,-13161.137,-10554.365,1.0
40294.591,7313.883,0.01,-20435.889,-11836.982,0.97
26891.434,16049.018,100.0,-32708.538,-1612.321,0.01
38454.045,11132.101,0.1,-22070.187,-1168.841,0.01
31507.187,6098.311,0.01,-28865.679,-1214.403,0.01
33133.871,655.624,0.01,-27288.509,-9127.092,0.01
30503.509,6352.48,0.01,-29432.619,-2906.027,0.01
30272.277,13369.502,0.1,-28178.043,-1292.681,0.01
24360.272,16979.548,1.97,-34026.694,-820.311,0.01
33170.763,14557.685,0.1,-25265.903,-1376.281,0.01
45068.452,12001.873,0.01,-13347.922,-3831.627,0.01
38300.147,31387.649,350.0,-20725.645,-1807.496,0.01
33872.615,5414.961,0.01,-26524.563,-2598.391,0.01
32785.834,149.99,0.01,-27525.722,-9447.968,0.01
34378.168,1665.518,0.01,-25881.144,-14772.042,14.97
21480.663,1953.001,0.01,-37246.729,-8463.207,0.01
18970.088,8658.429,2.97,-39326.654,-4432.104,0.01
20109.832,13208.686,20.0,-38309.204,-716.412,0.01
21947.126,4232.439,0.01,-38404.324,-373.319,0.01
27762.066,11229.057,0.5,-30610.442,-2459.888,0.01
32887.862,6129.388,0.01,-25502.586,-1214.396,0.01
37201.364,4957.284,0.01,-21069.39,-2531.681,0.01
32875.287,5234.401,0.01,-26646.355,-738.747,0.01
35614.585,13405.119,0.1,-22870.507,-1043.637,0.01
41846.473,2502.375,0.01,-18533.469,-2902.449,0.01
35077.304,29.349,0.01,-23445.144,-1956.661,0.01
31460.211,2723.884,0.01,-26977.033,-1810.429,0.01
16720.124,10446.233,4.97,-41680.396,-1001.799,0.01
23568.927,10949.83,0.01,-34828.183,-2001.243,0.01
29645.671,11762.993,0.01,-28761.517,-5070.369,0.02
31161.775,12943.392,0.01,-27233.589,-4986.12,0.01
43802.058,421.832,0.01,-16301.3,-11894.414,10.0
39599.241,3461.18,0.01,-18691.621,-4217.25,0.01
31572.202,8317.478,0.01,-26751.656,-7414.387,0.01
23220.786,2143.189,0.01,-36769.34,-7595.353,0.01
21332.72,2458.775,0.01,-38925.02,-4268.287,0.01
11891.144,8418.58,39.0,-46480.618,-2721.561,0.01
23091.365,14252.135,41.0,-35371.657,-2473.624,0.01
